149	138	145	95	205	4	146	180	40
38	210	207	1	117	4	146	196	39
38	219	163	95	23	113	247	180	40
145	138	210	50	205	113	18	196	39
253	251	199	222	61	198	70	221	40
181	175	163	32	117	198	146	221	40
243	175	233	32	117	14	204	249	40
243	251	211	86	203	198	28	25	40
174	224	199	50	73	14	28	221	40
253	224	211	222	117	245	28	25	41
243	130	233	50	203	245	18	89	40
243	175	15	86	203	166	28	221	39
243	224	233	50	53	14	70	25	39
253	224	233	95	203	198	18	221	41
174	130	15	95	203	245	204	89	40
243	224	199	86	117	128	28	249	40
181	251	199	222	117	245	204	25	41
253	219	15	222	61	128	18	89	40
181	219	211	95	203	166	146	249	40
145	130	199	50	53	198	204	89	40
145	175	199	86	73	166	28	25	40
253	130	233	95	117	14	146	89	38
243	175	15	32	117	166	28	89	40
145	224	199	86	61	166	70	213	39
136	176	211	18	133	198	28	89	40
38	227	208	179	119	180	147	89	40
197	219	160	18	119	4	28	248	41
38	219	160	18	97	198	28	25	40
136	219	71	222	97	198	108	248	40
240	227	208	179	158	180	28	245	40
240	227	209	18	119	4	147	245	41
197	227	211	18	133	46	108	89	39
107	233	211	18	158	46	108	25	40
197	227	208	83	158	4	108	245	40
38	163	160	222	97	198	147	211	40
136	176	211	179	133	198	151	89	40
240	227	208	18	119	4	18	248	41
197	219	208	18	133	46	108	248	39
136	227	208	222	133	198	18	25	40
197	176	211	1	23	180	18	211	41
136	233	208	179	119	46	108	245	40
38	233	71	1	133	46	151	211	41
197	219	71	83	23	198	147	245	39
197	233	160	179	97	4	151	25	39
83	193	163	18	126	195	127	25	40
245	163	163	204	115	42	6	109	39
253	219	209	31	126	148	194	109	40
83	210	163	50	139	245	127	25	40
83	219	71	204	115	60	194	109	40
253	193	241	31	115	42	194	236	40
253	123	71	31	97	148	34	242	41
36	210	209	50	139	148	127	242	39
36	193	209	18	97	42	34	150	40
36	219	209	18	139	245	34	150	40
245	123	209	31	14	60	194	150	40
36	123	209	204	97	245	127	109	40
253	163	209	1	126	42	119	25	42
83	193	163	50	126	148	194	150	39
135	163	241	1	14	148	127	150	41
245	219	71	204	126	148	119	242	40
83	193	209	204	126	195	194	150	40
135	193	209	1	139	60	194	236	40
253	193	163	204	97	60	6	25	40
135	219	209	31	126	245	6	109	40
253	219	211	54	126	241	34	196	41
145	203	71	54	23	180	78	242	40
253	219	224	95	97	180	78	89	39
83	163	209	3	193	198	34	25	40
39	219	71	54	23	228	78	132	41
83	136	71	54	23	180	78	196	40
253	203	209	54	23	198	119	25	40
181	136	71	1	23	241	28	132	41
39	136	211	54	97	228	119	89	41
145	136	211	254	126	180	119	25	39
83	136	209	3	23	180	119	242	39
145	163	224	54	245	180	28	196	40
181	163	209	3	23	168	28	25	39
39	203	211	95	23	228	146	89	40
181	136	71	1	97	241	146	25	41
145	203	224	1	23	168	34	242	41
145	163	163	3	193	198	146	132	39
39	203	209	1	23	241	119	89	41
39	136	163	254	97	180	78	132	39
253	203	163	3	23	168	146	132	40
181	224	212	116	109	4	146	140	41
118	195	104	116	23	4	210	29	40
145	219	104	95	205	249	146	246	40
145	195	163	116	122	249	146	246	40
87	224	215	222	122	249	210	246	41
181	163	215	116	23	242	210	140	40
87	91	104	1	97	4	210	140	40
87	219	104	116	122	242	210	29	40
87	219	215	222	205	242	70	140	39
87	91	163	116	109	196	210	19	39
253	195	7	1	109	242	210	19	40
145	219	212	1	205	4	146	246	39
253	219	212	18	23	4	30	29	40
181	91	7	222	97	4	210	19	41
181	195	215	116	205	42	30	246	40
87	195	163	1	23	4	30	242	39
181	219	212	1	97	242	146	19	40
145	91	7	18	23	242	146	246	40
87	219	215	222	109	196	30	19	40
118	195	104	222	122	196	78	246	39
231	255	163	95	23	42	78	89	40
212	255	225	35	104	42	78	222	40
73	255	225	242	23	20	119	222	40
73	185	216	95	104	38	78	89	40
73	130	225	95	219	42	128	222	40
38	255	209	32	125	222	95	25	40
38	185	71	32	126	222	20	156	40
181	130	209	242	23	38	95	251	40
73	219	163	32	219	42	20	156	40
181	185	225	32	126	222	20	25	40
231	185	225	95	104	42	95	89	41
38	255	216	62	23	38	78	222	40
212	130	225	242	219	42	128	222	40
181	130	216	62	125	42	128	89	40
231	130	209	35	219	42	78	89	40
38	255	163	35	104	38	119	25	41
73	185	163	95	125	38	20	222	39
38	185	216	62	125	248	20	222	39
38	219	216	95	104	38	20	251	41
181	255	163	242	125	38	119	251	40
83	192	163	127	23	198	78	199	40
83	192	224	127	205	209	119	199	40
253	159	224	222	118	247	28	149	40
44	159	163	48	126	198	119	25	40
25	216	211	127	23	234	119	199	41
