--------------------------------------
Executions completed	Unique Outputs
               61600	            46
               61650	            46
               61700	            46
               61750	            46
               61800	            46
               61850	            46
               61900	            46
               61950	            47
               62000	            47
               62050	            47
               62100	            47
               62150	            47
               62200	            47
               62250	            47
               62300	            47
               62350	            47
               62400	            47
