--------------------------------------
Executions completed	Unique Outputs
               31850	             6
               31900	             6
               31950	             6
               32000	             6
               32050	             6
               32100	             6
               32150	             6
               32200	             6
               32250	             6
               32300	             6
               32350	             6
               32400	             6
               32450	             6
               32500	             6
               32550	             6
               32600	             6
               32650	             6
               32700	             6
               32750	             6
               32800	             6
               32850	             6
               32900	             6
               32950	             6
               33000	             6
               33050	             6
               33100	             6
               33150	             6
               33200	             6
               33250	             6
               33300	             6
               33350	             6
               33400	             6
               33450	             6
               33500	             6
               33550	             6
               33600	             6
               33650	             6
               33700	             6
               33750	             6
               33800	             6
               33850	             6
               33900	             6
               33950	             6
               34000	             6
               34050	             6
               34100	             6
               34150	             6
               34200	             6
               34250	             6
               34300	             6
               34350	             6
               34400	             6
               34450	             6
               34500	             6
               34550	             6
               34600	             6
               34650	             6
               34700	             6
               34750	             6
               34800	             6
               34850	             6
               34900	             6
               34950	             6
               35000	             6
               35050	             6
               35100	             6
               35150	             6
               35200	             6
               35250	             6
               35300	             6
               35350	             6
               35400	             6
               35450	             6
               35500	             6
               35550	             6
               35600	             6
               35650	             6
               35700	             6
               35750	             6
               35800	             6
               35850	             6
               35900	             6
               35950	             6
               36000	             6
               36050	             6
               36100	             6
               36150	             6
               36200	             6
               36250	             6
               36300	             6
               36350	             6
               36400	             6
               36450	             6
               36500	             6
               36550	             6
               36600	             6
               36650	             6
               36700	             6
               36750	             6
               36800	             6
               36850	             6
               36900	             6
               36950	             6
               37000	             6
               37050	             6
               37100	             6
               37150	             6
               37200	             6
               37250	             6
               37300	             6
               37350	             6
               37400	             6
               37450	             6
               37500	             6
               37550	             6
               37600	             6
               37650	             6
               37700	             6
               37750	             6
               37800	             6
               37850	             6
               37900	             6
               37950	             6
               38000	             6
               38050	             6
               38100	             6
               38150	             6
               38200	             6
               38250	             6
               38300	             6
               38350	             6
               38400	             6
               38450	             6
               38500	             6
               38550	             6
               38600	             6
               38650	             6
               38700	             6
               38750	             6
               38800	             6
               38850	             6
               38900	             6
               38950	             6
               39000	             6
               39050	             6
               39100	             6
               39150	             6
               39200	             6
               39250	             6
               39300	             6
               39350	             6
               39400	             6
               39450	             6
               39500	             6
               39550	             6
               39600	             6
               39650	             6
               39700	             6
               39750	             6
               39800	             6
               39850	             6
               39900	             6
               39950	             6
               40000	             6
               40050	             6
               40100	             6
               40150	             6
               40200	             6
               40250	             6
               40300	             6
               40350	             6
               40400	             6
               40450	             6
               40500	             6
               40550	             6
               40600	             6
               40650	             6
               40700	             6
               40750	             6
               40800	             6
               40850	             6
               40900	             6
               40950	             6
               41000	             6
               41050	             6
               41100	             6
               41150	             6
               41200	             6
               41250	             6
               41300	             6
               41350	             6
               41400	             6
               41450	             6
               41500	             6
               41550	             6
               41600	             6
               41650	             6
               41700	             6
               41750	             6
               41800	             6
               41850	             6
               41900	             6
               41950	             6
               42000	             6
               42050	             6
               42100	             6
               42150	             6
               42200	             6
               42250	             6
               42300	             6
               42350	             6
               42400	             6
               42450	             6
               42500	             6
               42550	             6
               42600	             6
               42650	             6
               42700	             6
               42750	             6
               42800	             6
               42850	             6
