--------------------------------------
Executions completed	Unique Outputs
               41700	            17
               41750	            17
               41800	            17
               41850	            17
               41900	            17
               41950	            17
               42000	            17
               42050	            17
               42100	            17
               42150	            17
               42200	            17
               42250	            17
               42300	            17
               42350	            17
               42400	            17
               42450	            17
               42500	            17
               42550	            17
               42600	            17
               42650	            17
               42700	            17
               42750	            17
               42800	            17
               42850	            17
               42900	            17
               42950	            17
               43000	            17
               43050	            17
               43100	            17
               43150	            17
               43200	            17
               43250	            17
               43300	            17
               43350	            17
               43400	            17
               43450	            17
               43500	            17
               43550	            17
               43600	            17
               43650	            17
               43700	            17
               43750	            17
               43800	            17
               43850	            17
               43900	            17
               43950	            17
               44000	            17
               44050	            17
               44100	            17
               44150	            17
               44200	            17
               44250	            17
               44300	            17
               44350	            17
               44400	            17
               44450	            17
               44500	            17
               44550	            17
               44600	            17
               44650	            17
               44700	            17
               44750	            17
               44800	            17
               44850	            17
               44900	            17
               44950	            17
               45000	            17
               45050	            17
               45100	            17
               45150	            17
               45200	            17
               45250	            17
               45300	            17
               45350	            17
               45400	            17
               45450	            17
               45500	            17
               45550	            17
               45600	            17
               45650	            17
               45700	            17
               45750	            17
               45800	            17
               45850	            17
               45900	            17
               45950	            17
               46000	            17
               46050	            17
               46100	            17
               46150	            17
               46200	            17
               46250	            17
               46300	            17
               46350	            17
               46400	            17
               46450	            17
               46500	            17
               46550	            17
               46600	            17
               46650	            17
               46700	            17
               46750	            17
               46800	            17
               46850	            17
               46900	            17
               46950	            17
               47000	            17
               47050	            17
               47100	            17
               47150	            17
               47200	            17
               47250	            17
               47300	            17
               47350	            17
               47400	            17
               47450	            17
               47500	            17
               47550	            17
               47600	            17
               47650	            17
               47700	            17
               47750	            17
               47800	            17
               47850	            17
               47900	            17
               47950	            17
               48000	            17
               48050	            17
               48100	            17
               48150	            17
               48200	            17
               48250	            17
               48300	            17
               48350	            17
               48400	            17
               48450	            17
               48500	            17
               48550	            17
               48600	            17
               48650	            17
               48700	            17
               48750	            17
               48800	            17
               48850	            17
               48900	            17
               48950	            17
               49000	            17
               49050	            17
               49100	            17
               49150	            17
               49200	            17
               49250	            17
               49300	            17
               49350	            17
               49400	            17
               49450	            17
               49500	            17
               49550	            17
               49600	            17
               49650	            17
               49700	            17
               49750	            17
               49800	            17
               49850	            17
               49900	            17
               49950	            17
               50000	            17
               50050	            17
               50100	            17
               50150	            17
               50200	            17
               50250	            17
               50300	            17
               50350	            17
               50400	            17
               50450	            17
               50500	            17
               50550	            17
               50600	            17
               50650	            17
               50700	            17
               50750	            17
               50800	            17
               50850	            17
               50900	            17
               50950	            17
               51000	            17
               51050	            17
               51100	            17
               51150	            17
               51200	            17
               51250	            17
               51300	            17
               51350	            17
               51400	            17
               51450	            17
               51500	            17
               51550	            17
               51600	            17
               51650	            17
               51700	            17
               51750	            17
               51800	            17
               51850	            17
               51900	            17
               51950	            17
               52000	            17
               52050	            17
               52100	            17
               52150	            17
               52200	            17
               52250	            17
               52300	            17
               52350	            17
               52400	            17
               52450	            17
               52500	            17
               52550	            17
               52600	            17
               52650	            17
               52700	            17
               52750	            17
               52800	            17
               52850	            17
               52900	            17
               52950	            17
               53000	            17
               53050	            17
               53100	            17
               53150	            17
               53200	            17
               53250	            17
               53300	            17
               53350	            17
               53400	            17
               53450	            17
               53500	            17
               53550	            17
               53600	            17
               53650	            17
               53700	            17
               53750	            17
               53800	            17
               53850	            17
               53900	            17
               53950	            17
               54000	            17
               54050	            17
               54100	            17
               54150	            17
               54200	            17
               54250	            17
               54300	            17
               54350	            17
               54400	            17
               54450	            17
               54500	            17
               54550	            17
               54600	            17
               54650	            17
               54700	            17
               54750	            17
               54800	            17
               54850	            17
               54900	            17
               54950	            17
               55000	            17
               55050	            17
               55100	            17
               55150	            17
               55200	            17
               55250	            17
               55300	            17
               55350	            17
               55400	            17
               55450	            17
               55500	            17
               55550	            17
               55600	            17
               55650	            17
               55700	            17
               55750	            17
               55800	            17
               55850	            17
               55900	            17
               55950	            17
               56000	            17
               56050	            17
               56100	            17
               56150	            17
               56200	            17
               56250	            17
               56300	            17
               56350	            17
               56400	            17
               56450	            17
               56500	            17
               56550	            17
               56600	            17
               56650	            17
               56700	            17
               56750	            17
               56800	            17
               56850	            17
               56900	            17
               56950	            17
               57000	            17
               57050	            17
               57100	            17
               57150	            17
               57200	            17
               57250	            17
               57300	            17
               57350	            17
               57400	            17
               57450	            17
               57500	            17
               57550	            17
               57600	            17
               57650	            17
               57700	            17
               57750	            17
               57800	            17
               57850	            17
               57900	            17
               57950	            17
               58000	            17
               58050	            17
               58100	            17
               58150	            17
               58200	            17
               58250	            17
               58300	            17
               58350	            17
               58400	            17
               58450	            17
               58500	            17
               58550	            17
               58600	            17
               58650	            17
               58700	            17
               58750	            17
               58800	            17
               58850	            17
               58900	            17
               58950	            17
               59000	            17
               59050	            17
               59100	            17
               59150	            17
               59200	            17
               59250	            17
               59300	            17
               59350	            17
               59400	            17
               59450	            17
               59500	            17
               59550	            17
               59600	            17
               59650	            17
               59700	            17
               59750	            17
               59800	            17
               59850	            17
               59900	            17
               59950	            17
               60000	            17
               60050	            17
               60100	            17
               60150	            17
               60200	            17
               60250	            17
               60300	            17
               60350	            17
               60400	            17
               60450	            17
               60500	            17
               60550	            17
               60600	            17
               60650	            17
               60700	            17
               60750	            17
               60800	            17
               60850	            17
               60900	            17
               60950	            17
               61000	            17
               61050	            17
               61100	            17
               61150	            17
               61200	            17
               61250	            17
               61300	            17
               61350	            17
               61400	            17
               61450	            17
               61500	            17
               61550	            17
               61600	            17
               61650	            17
               61700	            17
               61750	            17
               61800	            17
               61850	            17
               61900	            17
               61950	            17
               62000	            17
               62050	            17
               62100	            17
               62150	            17
               62200	            17
               62250	            17
               62300	            17
               62350	            17
               62400	            17
