188	142	151	103	11	43	247	214	191	242	10
207	176	75	104	229	23	13	70	192	15	11
82	176	223	11	11	146	80	70	192	254	10
145	129	151	104	146	193	247	188	149	89	11
145	142	200	122	221	168	156	214	130	77	11
145	183	192	208	229	30	156	243	228	89	10
253	13	200	103	124	146	94	13	130	254	10
242	157	173	103	101	30	40	214	228	15	11
82	13	190	193	124	220	80	53	130	99	11
82	183	13	63	11	30	94	243	149	242	12
189	72	151	208	221	43	40	53	228	15	11
253	176	200	63	49	228	106	243	228	15	10
242	224	192	171	190	168	94	70	191	254	10
82	157	243	193	229	249	94	71	228	236	12
250	142	173	122	146	30	106	243	149	246	11
144	142	190	193	190	146	1	71	164	236	11
207	28	192	208	146	168	247	70	130	242	11
217	183	151	63	101	30	80	214	191	89	10
250	28	151	122	28	228	13	243	164	254	11
207	142	151	115	11	43	94	214	191	77	11
242	72	190	193	28	193	106	243	130	15	11
250	142	200	115	124	168	40	243	164	144	11
217	157	173	208	190	193	1	14	164	144	10
207	129	75	63	124	228	176	243	130	144	10
242	176	190	104	49	43	80	188	10	67	12
188	129	173	208	101	228	23	188	228	246	11
242	72	190	63	11	8	1	243	205	99	10
217	183	173	11	146	220	156	35	130	246	10
82	22	200	103	221	23	94	13	191	67	11
188	224	223	11	28	146	1	71	164	254	10
250	28	190	193	11	43	106	13	205	99	10
144	72	243	13	190	30	1	71	164	15	11
253	176	83	208	190	8	23	13	164	67	10
188	129	190	193	101	30	94	214	192	254	10
189	28	243	104	11	228	40	13	205	89	11
250	176	190	122	101	23	156	35	149	236	10
253	157	75	11	101	23	94	188	191	254	11
145	183	151	208	124	228	247	188	193	67	10
188	13	83	104	101	168	23	14	193	254	11
188	176	243	103	101	23	40	70	193	254	11
82	224	223	115	124	249	13	214	193	77	10
188	129	190	115	101	146	176	14	164	144	12
189	142	13	11	124	168	156	71	192	99	10
144	13	151	193	49	43	80	35	193	67	10
189	72	190	13	229	43	40	243	10	67	10
242	28	75	104	28	146	23	53	10	99	10
144	157	83	103	146	168	156	53	191	99	10
207	28	243	171	190	228	40	53	191	144	10
189	72	192	122	221	8	176	53	130	67	11
189	13	190	208	101	249	1	214	149	236	12
82	28	83	193	101	193	247	14	130	246	11
253	183	13	13	101	249	94	188	164	246	11
242	224	75	13	28	249	106	243	193	99	11
250	176	223	11	11	30	80	14	192	89	11
253	157	243	193	124	146	1	243	191	144	11
144	72	151	11	229	8	94	243	130	254	11
188	13	83	104	221	193	106	14	205	89	12
253	22	243	13	221	43	23	71	205	99	11
145	157	223	208	11	8	40	70	192	77	11
144	224	243	115	101	8	40	243	205	236	10
242	22	75	63	124	43	106	188	164	77	11
82	183	223	122	49	30	1	13	192	254	9
217	142	173	103	101	30	247	14	193	89	11
242	13	243	63	229	193	40	14	192	15	11
144	13	190	103	124	168	247	188	10	144	9
145	224	223	115	49	228	94	14	164	99	12
82	72	200	115	190	249	80	14	192	254	11
250	28	200	63	49	43	106	243	193	242	9
207	22	13	193	221	193	40	243	164	15	10
253	157	192	104	221	30	176	188	205	236	12
253	176	151	11	101	8	40	70	164	254	12
82	72	190	208	190	23	23	14	191	67	12
189	22	223	208	11	228	156	53	192	99	11
145	72	243	13	229	168	156	214	193	236	10
242	22	223	122	101	228	80	188	10	242	11
242	224	83	104	101	220	156	188	149	15	10
253	224	151	193	49	30	247	243	130	89	12
207	142	173	115	124	30	13	243	164	242	12
189	72	190	171	190	168	80	70	191	246	10
217	28	192	115	190	220	106	214	192	77	11
144	176	173	13	11	228	13	188	191	236	10
242	22	83	122	124	43	247	13	193	77	10
145	157	13	115	28	43	156	214	164	236	11
242	129	192	122	146	23	247	188	130	254	11
189	224	83	63	101	146	176	13	193	242	10
145	183	190	13	11	193	156	214	10	242	11
217	22	151	13	190	228	80	188	10	67	12
253	176	190	13	229	220	40	13	130	246	10
144	13	190	11	146	193	156	71	193	144	11
188	28	13	103	28	249	23	188	164	254	11
189	22	173	208	190	30	94	214	164	246	11
250	142	190	13	101	168	13	35	228	236	10
145	183	200	115	11	168	106	214	228	89	11
82	176	173	11	124	168	1	70	164	246	11
250	157	75	171	11	146	40	243	228	246	11
144	13	13	13	101	30	247	13	130	67	12
144	176	190	104	49	8	40	35	193	246	11
188	129	223	63	49	8	80	243	149	77	9
253	72	223	115	221	168	156	14	191	77	11
217	183	75	122	11	228	106	70	130	99	12
189	13	13	171	11	30	80	71	193	236	11
82	224	190	208	11	220	247	53	228	89	11
207	183	173	11	124	228	247	214	193	15	10
207	224	243	103	229	228	40	71	164	236	9
188	142	83	13	146	168	80	188	193	77	9
189	72	151	122	101	30	94	70	130	99	11
188	22	13	193	28	23	106	243	164	99	10
144	176	190	13	11	228	23	14	164	144	10
253	157	13	63	101	249	156	70	228	242	10
253	183	190	208	101	193	247	188	164	67	12
207	142	151	115	49	23	106	35	192	242	10
217	13	173	103	11	220	247	14	164	242	10
250	22	83	11	229	168	156	71	228	242	11
145	157	243	13	229	249	1	214	228	89	11
188	13	200	104	190	220	94	214	164	144	10
253	224	173	208	101	193	13	14	228	144	11
82	157	151	104	124	146	106	188	130	254	12
217	72	75	104	28	30	13	14	164	77	10
145	142	200	122	101	168	94	188	10	242	12
189	22	83	104	49	146	94	35	228	236	11
82	72	243	11	221	168	1	71	228	67	11
188	13	75	122	190	30	156	70	228	77	10
189	157	223	171	28	168	1	13	192	236	11
250	13	173	115	229	193	156	70	164	89	11
217	157	243	13	11	228	176	35	164	144	11
250	129	192	103	124	30	94	13	149	254	11
189	224	192	122	190	146	23	14	228	67	11
145	129	83	193	190	8	80	53	192	77	12
144	183	200	63	146	146	1	53	10	89	12
189	129	13	63	190	228	1	53	149	246	11
188	13	243	104	190	168	23	14	10	67	11
217	176	13	11	28	8	176	70	130	254	9
145	22	190	208	146	23	80	214	164	89	12
250	157	223	13	28	220	176	13	205	77	11
82	224	75	11	124	168	23	243	193	246	11
242	22	83	63	221	193	80	53	164	242	12
188	142	173	103	101	228	13	243	192	242	11
242	157	173	13	221	249	23	188	228	15	9
144	157	200	115	49	168	94	13	228	15	9
250	72	192	115	124	43	40	243	193	89	10
188	157	75	193	124	249	176	70	192	67	11
242	224	13	208	11	23	94	243	149	89	11
242	157	173	104	101	23	94	35	164	99	10
253	224	243	13	229	168	13	14	191	236	10
82	176	223	208	101	220	40	214	149	236	10
207	72	75	11	221	8	247	70	228	77	9
253	129	151	171	229	249	106	53	164	77	12
144	28	190	11	229	228	80	188	130	236	12
145	157	173	63	190	8	156	13	192	242	11
144	129	243	63	101	249	13	243	130	15	11
207	28	75	13	221	249	13	70	191	99	11
145	22	200	122	11	228	176	243	205	99	11
189	142	173	104	229	168	156	243	193	246	11
145	13	75	208	49	193	13	243	193	254	11
189	28	13	193	190	249	106	71	164	99	9
82	176	243	208	146	168	1	188	205	99	12
145	142	173	104	124	30	247	71	205	89	9
242	129	75	171	146	168	23	71	149	15	12
188	176	200	103	124	30	156	35	130	236	10
188	22	13	122	124	30	13	188	192	15	12
242	224	190	115	190	23	106	214	164	246	11
242	13	151	115	229	249	80	70	164	89	11
145	129	13	63	101	220	80	243	164	15	10
188	224	75	208	101	220	156	35	228	89	10
253	72	200	103	11	23	80	53	10	144	9
250	142	223	11	28	146	156	243	164	77	11
242	13	200	208	101	30	94	188	193	67	11
145	224	192	208	101	146	176	70	130	144	11
242	183	223	115	124	228	23	71	191	89	9
207	28	75	11	221	23	1	188	130	254	10
242	224	243	122	221	8	94	35	130	242	11
207	142	173	193	11	8	23	13	130	236	11
242	28	243	171	101	30	106	70	149	236	10
82	13	223	13	229	43	176	71	10	99	10
250	129	223	193	101	8	23	14	193	99	12
82	157	243	13	190	168	23	214	193	67	10
242	28	13	104	11	146	94	35	193	15	10
189	28	243	171	190	228	106	35	191	254	10
144	22	151	208	124	43	176	14	228	67	11
145	176	13	63	124	30	94	243	191	144	10
207	13	13	193	229	228	80	71	130	89	11
217	224	200	104	229	193	94	53	164	144	12
189	157	243	104	11	228	106	53	228	242	11
253	183	83	11	229	23	106	243	130	15	12
188	183	75	171	101	146	40	71	164	242	11
217	142	173	13	101	220	80	71	193	67	11
145	28	192	208	221	168	40	35	10	254	11
145	176	13	208	101	30	1	214	164	67	10
188	13	243	122	101	30	13	214	192	144	10
189	183	151	104	124	8	94	14	205	15	11
189	22	200	193	101	168	106	243	164	242	11
188	129	75	122	11	168	94	243	149	246	11
217	176	223	208	101	193	1	13	149	77	11
82	157	223	193	49	8	247	71	228	246	12
250	22	200	115	49	8	80	188	191	77	11
144	224	151	63	49	228	13	13	164	246	9
207	28	243	13	221	220	247	243	164	67	11
253	183	151	208	101	249	94	243	205	144	10
144	72	200	13	221	228	106	14	192	236	11
242	183	13	208	229	43	156	53	149	15	10
207	183	13	104	101	146	40	188	192	89	11
189	13	223	11	229	30	23	71	10	77	10
207	13	243	122	229	23	1	243	228	242	10
82	176	13	103	28	168	23	214	193	77	10
242	13	75	103	28	228	106	214	205	144	10
217	183	200	13	101	146	247	13	228	77	11
188	22	200	63	124	8	13	13	193	242	11
82	28	173	122	101	146	247	243	205	67	12
144	129	13	115	124	228	176	53	10	236	11
188	28	200	103	11	8	1	35	164	89	10
217	157	200	208	221	249	106	71	193	99	10
250	129	223	104	28	8	176	214	10	242	11
188	72	173	171	190	146	156	214	192	89	9
217	157	151	63	190	8	13	35	164	236	11
253	13	243	11	146	193	40	53	149	89	11
82	142	200	104	124	220	13	243	130	77	11
144	22	190	208	124	193	106	243	193	15	12
188	224	83	63	101	220	80	214	10	99	10
250	129	13	104	101	146	247	243	192	254	11
253	142	151	122	124	23	13	70	149	236	11
242	183	192	208	28	168	40	53	149	15	10
189	22	83	11	101	23	156	214	228	77	9
144	176	75	11	124	193	23	243	191	67	9
250	22	75	103	124	30	1	13	10	246	10
217	142	13	104	101	249	23	35	130	15	11
188	224	13	122	146	193	40	243	10	89	11
250	129	223	208	221	146	247	188	10	246	12
242	13	83	122	101	168	94	53	192	99	11
253	129	13	103	101	193	23	188	164	246	11
242	22	200	208	146	43	80	188	164	236	11
188	224	75	122	101	146	13	14	149	99	11
207	142	192	63	101	30	176	14	130	77	10
82	183	200	122	101	168	13	35	193	246	11
189	176	83	13	11	193	40	214	193	246	12
189	157	75	208	190	146	40	71	10	77	11
82	142	151	122	49	23	13	243	228	89	10
188	72	83	103	11	220	13	243	192	236	9
250	224	75	63	124	168	94	243	10	254	11
207	183	83	63	101	30	40	53	130	67	11
82	129	223	103	229	249	80	13	193	242	10
189	224	223	122	101	220	1	243	164	77	9
242	22	151	115	11	193	1	35	130	67	11
253	142	151	11	229	8	1	243	10	77	11
188	72	190	13	124	249	13	243	10	246	10
189	224	75	11	124	8	156	243	192	242	9
82	157	200	103	221	220	13	13	192	242	9
253	224	151	103	190	249	23	214	191	236	12
188	157	243	13	11	23	106	35	205	254	10
242	224	75	171	146	8	13	243	164	99	10
217	183	83	104	101	30	176	13	192	246	10
253	176	13	63	101	249	80	243	192	77	11
144	28	190	122	101	168	1	13	130	99	11
189	129	192	193	101	146	247	243	192	236	10
207	157	190	193	124	249	1	71	149	67	10
217	176	243	122	190	249	94	243	130	254	9
188	129	200	104	101	23	13	13	228	236	10
217	22	83	171	28	220	1	243	10	77	8
253	13	75	63	190	43	13	214	191	246	10
189	22	223	208	124	193	247	243	228	254	10
253	28	243	13	124	23	80	243	193	67	9
144	13	13	13	146	168	106	70	149	254	12
144	72	151	122	49	146	106	13	149	236	12
207	72	13	208	28	8	23	71	149	254	9
189	142	75	103	49	193	106	214	10	236	11
188	176	151	104	101	193	1	14	164	99	11
242	129	200	193	28	168	247	243	164	89	9
217	224	223	122	101	193	247	13	149	246	11
242	183	223	171	101	168	80	243	164	254	10
144	224	200	63	101	168	80	243	228	15	11
188	224	13	13	101	228	247	71	149	254	11
250	142	75	208	101	168	176	243	10	15	11
217	176	200	193	146	43	13	71	228	67	11
82	183	83	104	101	220	247	71	228	67	10
253	142	200	63	124	228	94	70	130	77	11
189	176	223	103	11	8	23	243	149	254	11
250	22	13	13	11	8	13	188	164	254	10
217	176	173	115	124	43	156	70	130	77	11
250	224	75	104	101	43	247	14	164	77	11
82	142	13	115	190	8	94	188	130	242	12
253	72	192	115	124	43	106	13	164	77	11
188	129	243	11	124	30	176	188	193	15	9
250	183	83	11	49	228	94	70	149	236	10
217	157	75	208	190	43	1	13	149	15	10
144	129	13	208	229	146	23	14	10	254	12
250	142	223	11	28	220	13	243	191	77	9
189	183	173	208	49	249	1	188	149	144	12
250	142	243	122	124	8	106	243	164	236	11
250	72	223	63	101	193	106	188	191	246	11
189	28	243	104	124	249	23	35	164	236	12
188	28	243	11	124	220	176	53	193	236	10
242	72	192	122	28	43	94	243	191	67	10
145	176	243	63	221	23	13	35	228	254	10
188	28	223	171	229	220	13	243	130	77	10
145	224	190	115	190	8	176	188	193	89	11
242	157	200	193	11	23	80	243	10	89	12
188	157	243	13	101	228	106	243	205	89	11
253	72	151	103	124	30	80	13	149	99	12
189	142	190	103	124	228	156	53	228	254	10
145	176	151	122	229	30	247	243	10	99	10
144	129	173	208	190	228	40	214	205	67	11
82	183	173	103	101	23	247	14	149	236	11
242	22	223	171	101	220	13	13	191	15	10
188	129	190	103	190	168	80	13	164	144	11
207	183	200	103	101	43	94	188	205	89	10
207	22	13	193	221	146	80	188	10	242	11
145	13	75	103	28	249	13	243	192	15	12
250	157	192	13	229	168	13	14	193	67	11
207	142	190	122	124	8	13	243	193	246	11
217	224	192	115	221	228	247	35	191	89	11
145	183	173	193	101	8	80	70	130	15	9
144	129	190	171	101	228	80	14	228	144	10
145	72	83	171	190	146	80	70	191	254	11
145	157	173	11	11	220	106	71	149	15	11
189	157	75	208	229	146	156	243	205	144	10
82	72	243	104	101	168	156	214	149	236	12
207	22	151	171	221	168	176	188	191	246	11
145	72	83	103	229	23	40	243	192	99	11
207	28	190	122	11	30	247	188	193	144	10
217	176	151	122	101	168	80	70	193	67	9
217	157	200	103	190	8	80	214	10	242	10
250	72	192	171	146	23	23	13	149	236	10
250	28	192	208	221	30	23	35	228	254	12
188	22	223	63	229	23	13	53	164	89	11
145	157	192	11	28	168	176	14	192	99	11
82	157	200	171	146	30	13	243	228	77	10
82	224	243	11	101	43	80	243	205	67	11
217	183	173	193	49	168	1	188	191	77	11
145	72	243	208	101	8	40	13	149	89	10
144	129	243	171	28	30	106	71	164	144	9
189	176	190	13	101	43	247	243	205	246	9
82	183	243	11	221	168	176	243	164	254	10
253	28	13	63	229	220	247	53	164	236	10
188	28	13	171	190	168	176	53	205	144	10
207	28	83	115	124	228	80	243	205	99	11
253	22	173	104	49	228	13	243	192	89	11
217	72	83	104	101	23	156	188	164	242	11
145	13	200	208	11	43	80	71	130	144	10
144	224	151	115	101	249	1	243	193	77	9
242	183	200	13	229	146	1	70	191	144	10
144	224	83	115	221	8	156	14	149	254	12
253	176	190	208	28	8	156	53	10	89	12
217	224	200	115	190	30	176	214	149	236	10
82	22	83	11	49	30	13	71	192	254	10
144	224	190	115	11	146	176	14	164	15	10
189	28	223	208	221	23	80	35	192	246	9
145	129	83	63	229	146	80	14	192	236	11
217	142	151	11	146	193	106	35	192	246	11
145	72	243	103	221	23	106	53	193	236	11
250	176	192	171	49	30	106	53	164	242	10
207	176	200	171	190	146	247	53	191	144	11
82	13	192	193	11	228	176	188	164	77	11
253	183	13	193	146	23	106	14	164	236	12
242	142	243	104	190	193	40	71	191	77	11
82	28	151	13	229	193	1	35	164	236	12
250	22	192	115	11	249	156	35	228	144	10
145	22	13	193	49	228	106	188	10	236	11
144	157	223	193	124	228	80	53	228	144	9
188	183	243	208	101	168	13	243	164	254	10
144	72	243	63	190	228	247	214	130	77	11
82	183	200	122	221	168	94	53	193	77	11
145	13	173	63	190	249	156	70	192	99	10
253	183	200	208	101	228	156	53	164	77	11
144	176	83	103	124	168	23	14	164	89	12
144	72	151	103	28	23	13	188	228	254	10
