--------------------------------------
Executions completed	Unique Outputs
               38800	            63
               38850	            63
               38900	            63
               38950	            63
               39000	            63
               39050	            63
               39100	            63
               39150	            63
               39200	            63
               39250	            63
               39300	            63
               39350	            63
               39400	            63
               39450	            63
               39500	            63
               39550	            63
               39600	            63
               39650	            63
               39700	            63
               39750	            63
               39800	            63
               39850	            63
               39900	            63
               39950	            63
               40000	            63
               40050	            63
               40100	            63
               40150	            63
               40200	            63
               40250	            63
               40300	            63
               40350	            63
               40400	            63
               40450	            63
               40500	            63
               40550	            63
               40600	            63
               40650	            63
               40700	            63
               40750	            63
               40800	            63
               40850	            63
               40900	            63
               40950	            63
               41000	            63
               41050	            63
               41100	            63
               41150	            63
               41200	            63
               41250	            63
               41300	            63
               41350	            63
               41400	            63
               41450	            63
               41500	            63
               41550	            63
               41600	            63
               41650	            63
               41700	            63
               41750	            63
               41800	            63
               41850	            63
               41900	            63
               41950	            63
               42000	            63
               42050	            63
               42100	            63
               42150	            63
               42200	            63
               42250	            63
               42300	            63
               42350	            63
               42400	            63
               42450	            63
               42500	            63
               42550	            63
               42600	            63
               42650	            63
               42700	            63
               42750	            63
               42800	            63
               42850	            63
               42900	            63
               42950	            63
               43000	            63
               43050	            63
               43100	            63
               43150	            63
               43200	            63
               43250	            63
               43300	            63
               43350	            63
               43400	            63
               43450	            63
               43500	            63
               43550	            63
               43600	            63
               43650	            63
               43700	            63
               43750	            63
               43800	            63
               43850	            63
               43900	            63
               43950	            63
               44000	            63
               44050	            63
               44100	            63
               44150	            63
               44200	            63
               44250	            63
               44300	            63
               44350	            63
               44400	            63
               44450	            63
               44500	            63
               44550	            63
               44600	            63
               44650	            63
               44700	            63
               44750	            63
               44800	            63
               44850	            63
               44900	            63
               44950	            63
               45000	            63
               45050	            63
               45100	            63
               45150	            63
               45200	            63
               45250	            63
               45300	            63
               45350	            63
               45400	            63
               45450	            63
               45500	            63
               45550	            63
               45600	            63
               45650	            63
               45700	            63
               45750	            63
               45800	            63
               45850	            63
               45900	            63
               45950	            63
               46000	            63
               46050	            63
               46100	            63
               46150	            63
               46200	            63
               46250	            63
               46300	            63
               46350	            63
               46400	            63
               46450	            63
               46500	            63
               46550	            63
               46600	            63
               46650	            63
               46700	            63
               46750	            63
               46800	            63
               46850	            63
               46900	            63
               46950	            63
               47000	            63
               47050	            63
               47100	            63
               47150	            63
               47200	            63
               47250	            63
               47300	            63
               47350	            63
               47400	            63
               47450	            63
               47500	            63
               47550	            63
               47600	            63
               47650	            63
               47700	            63
               47750	            63
               47800	            63
               47850	            63
               47900	            63
               47950	            63
               48000	            63
               48050	            63
               48100	            63
               48150	            63
               48200	            63
               48250	            63
               48300	            63
               48350	            63
               48400	            63
               48450	            63
               48500	            63
               48550	            63
               48600	            63
               48650	            63
               48700	            63
               48750	            63
               48800	            63
               48850	            63
               48900	            63
               48950	            63
               49000	            63
               49050	            63
               49100	            63
               49150	            63
               49200	            63
               49250	            63
               49300	            63
               49350	            63
               49400	            63
               49450	            63
               49500	            63
               49550	            63
               49600	            63
               49650	            63
               49700	            63
               49750	            63
               49800	            63
               49850	            63
               49900	            63
               49950	            63
               50000	            63
               50050	            63
               50100	            63
               50150	            63
               50200	            63
               50250	            63
               50300	            63
               50350	            63
               50400	            63
               50450	            63
               50500	            63
               50550	            63
               50600	            63
               50650	            63
               50700	            63
               50750	            63
               50800	            63
               50850	            63
               50900	            63
               50950	            63
               51000	            63
               51050	            63
               51100	            63
               51150	            63
               51200	            63
               51250	            63
               51300	            63
               51350	            63
               51400	            63
               51450	            63
               51500	            63
               51550	            63
               51600	            63
               51650	            63
               51700	            63
               51750	            63
               51800	            63
               51850	            63
               51900	            63
               51950	            63
               52000	            63
               52050	            63
               52100	            63
               52150	            63
               52200	            63
               52250	            63
               52300	            63
               52350	            63
               52400	            63
               52450	            63
               52500	            63
               52550	            63
               52600	            63
               52650	            63
               52700	            63
               52750	            63
               52800	            63
               52850	            63
               52900	            63
               52950	            63
               53000	            63
               53050	            63
               53100	            63
               53150	            63
               53200	            63
               53250	            63
               53300	            63
