58	122	152	37	34	102	218	204	126	236	4	161	199	249	112	151	7848	155	15	170
229	215	164	172	34	97	20	22	115	10	66	161	223	249	112	207	7848	125	13	138
113	122	46	41	34	93	48	22	60	236	66	200	199	249	6	54	7848	151	11	162
229	100	46	37	54	19	218	22	221	10	168	186	199	249	112	225	7848	165	11	176
155	12	152	37	142	19	20	34	6	10	168	92	234	122	159	151	7848	141	11	152
229	215	21	37	34	97	55	114	60	104	15	161	87	122	149	207	7848	153	17	170
229	122	200	199	34	210	97	114	6	236	168	186	199	249	112	54	7848	158	17	175
225	100	164	41	37	210	20	114	126	10	168	92	167	134	13	242	7848	136	13	149
113	169	164	41	142	97	48	34	115	208	168	92	199	134	149	242	7848	161	17	178
225	215	164	41	142	93	97	34	221	236	66	186	223	161	13	242	7848	145	13	158
58	12	21	172	34	102	48	114	221	208	4	92	234	134	149	242	7848	142	15	157
113	169	21	20	34	93	218	114	221	236	66	186	223	7	6	151	7848	144	11	155
155	169	21	41	142	19	48	22	60	208	15	82	167	7	13	207	7848	147	13	160
225	100	21	172	54	102	55	34	221	10	15	82	87	122	6	207	7848	151	19	170
113	12	21	172	54	102	218	34	6	104	66	161	87	249	6	207	7848	166	17	183
58	100	164	37	116	102	20	204	60	208	66	161	87	161	112	225	7848	125	9	134
58	100	21	41	142	19	48	34	60	208	85	92	234	249	13	242	7848	155	17	172
113	215	46	172	142	102	55	114	60	132	15	161	167	249	112	151	7848	136	13	149
113	215	46	199	54	93	55	114	6	104	168	161	87	7	6	151	7848	134	15	149
225	12	164	199	142	102	97	25	6	10	15	200	199	161	13	151	7848	145	11	156
113	122	164	20	116	210	48	25	126	10	66	92	223	122	149	151	7848	120	19	139
225	215	164	199	34	102	48	25	115	208	4	186	87	161	112	207	7848	149	17	166
155	215	21	20	54	19	48	114	126	104	15	186	87	7	159	54	7848	129	19	148
58	100	46	199	37	97	55	22	126	132	85	200	167	161	159	207	7848	115	13	128
113	100	21	20	116	210	20	114	6	236	15	92	199	134	149	225	7848	128	13	141
113	169	21	20	37	102	97	204	126	236	85	82	87	161	149	225	7848	130	13	143
113	169	46	20	142	102	20	22	60	132	66	161	234	134	13	242	7848	129	11	140
113	169	200	199	54	102	55	114	60	236	66	200	167	134	13	54	7848	129	9	138
225	215	46	37	34	19	218	25	221	10	85	186	199	249	13	242	7848	152	17	169
155	215	164	199	34	210	218	25	115	132	4	200	167	134	6	242	7848	131	15	146
58	12	164	37	34	210	48	25	6	208	168	82	223	161	13	225	7848	168	11	179
155	122	200	41	37	97	55	34	115	236	15	161	87	249	6	151	7848	152	21	173
225	12	152	41	37	210	218	114	6	236	66	82	223	134	159	242	7848	143	11	154
229	215	164	20	34	102	97	204	60	208	4	161	199	134	13	225	7848	140	13	153
155	100	200	172	37	97	97	34	221	132	4	92	234	122	159	225	7848	141	11	152
155	215	152	172	34	19	48	34	6	208	15	92	234	7	112	151	7848	158	23	181
113	100	152	20	142	210	48	22	126	104	4	186	167	249	159	225	7848	144	19	163
58	100	200	20	116	97	97	22	6	10	168	161	87	161	159	207	7848	152	13	165
58	12	200	20	142	19	48	114	115	132	15	92	167	249	13	242	7848	147	15	162
58	100	152	20	54	19	97	34	115	132	66	200	167	161	159	242	7848	141	15	156
58	215	152	37	116	93	97	22	115	236	168	200	199	161	13	151	7848	130	11	141
155	100	164	37	116	93	48	25	6	104	4	186	87	122	112	54	7848	143	15	158
225	100	46	199	37	210	48	114	60	208	168	92	199	161	149	242	7848	140	13	153
155	12	46	37	116	93	48	204	60	132	85	200	223	122	13	54	7848	148	15	163
155	100	21	20	116	19	55	114	221	236	4	82	199	134	6	225	7848	134	11	145
113	100	200	41	34	93	20	25	6	104	66	161	87	249	6	242	7848	164	17	181
155	122	46	37	54	19	48	204	115	10	168	200	87	122	159	151	7848	161	13	174
155	215	200	172	34	19	20	25	221	10	4	161	223	7	13	225	7848	124	17	141
225	122	152	172	116	93	48	22	126	208	85	186	167	7	13	54	7848	137	17	154
113	215	21	172	142	102	97	34	221	104	85	161	234	161	112	225	7848	142	19	161
