252	16	177	150	16	152	196	6	146	85	22
154	16	38	41	16	205	81	243	250	76	23
106	178	2	150	64	205	183	99	146	21	23
106	173	2	150	135	11	81	6	66	76	23
154	178	38	41	135	205	81	230	250	21	23
154	36	181	155	145	63	34	182	229	113	22
94	82	181	170	250	63	183	182	157	13	23
97	126	18	168	250	208	128	247	66	77	23
94	183	74	170	64	39	34	33	229	13	23
97	126	181	170	64	208	65	247	66	77	22
97	36	181	168	64	189	65	182	157	54	22
97	0	74	154	64	63	128	121	66	85	23
225	82	25	154	64	208	34	33	66	85	22
154	82	25	168	64	63	12	247	250	85	23
153	82	18	154	30	189	183	121	250	77	22
225	0	74	154	30	39	128	247	229	77	23
154	0	74	154	64	208	128	247	157	113	23
153	0	181	170	64	11	183	247	250	54	22
154	82	18	168	145	189	183	247	157	13	23
94	82	25	248	64	208	12	247	250	77	23
154	183	2	248	64	39	65	33	250	13	22
94	36	2	168	64	189	183	247	66	54	23
154	0	2	155	64	11	183	182	250	85	23
153	126	74	170	250	208	12	121	66	77	23
94	183	181	168	64	39	65	247	250	54	22
92	60	187	170	64	175	146	194	192	83	23
225	228	2	125	153	209	65	63	146	21	22
92	16	2	125	64	209	231	83	132	81	23
225	187	187	10	153	209	231	194	132	81	23
46	16	79	41	128	143	231	83	170	77	23
46	187	38	41	153	175	146	123	146	21	23
121	60	38	41	250	143	146	194	170	2	23
156	228	157	9	250	78	60	63	226	83	22
156	187	187	10	64	209	183	123	170	81	22
92	171	38	9	153	175	231	63	170	81	23
46	228	2	41	42	209	65	194	146	83	23
92	171	38	9	250	78	65	134	170	83	23
225	228	38	170	250	143	146	123	132	83	22
121	16	2	170	42	209	183	134	132	21	22
156	187	157	170	250	175	231	123	132	81	23
225	171	157	170	64	175	183	83	170	81	22
121	228	2	9	128	209	60	134	132	83	22
46	228	2	170	153	175	146	83	146	83	22
121	16	187	10	153	78	183	123	192	83	23
156	187	187	9	42	78	65	194	146	21	23
154	178	79	137	226	11	183	97	66	113	23
91	60	21	137	145	134	19	16	255	35	23
91	178	79	174	116	11	183	111	33	35	23
65	100	4	174	145	223	196	243	132	113	23
74	19	2	137	116	134	63	243	33	85	23
154	77	4	201	145	223	183	182	33	35	23
154	60	244	174	226	11	19	182	255	77	22
74	178	244	137	116	223	63	243	146	35	23
65	77	2	174	63	223	183	182	33	77	22
74	19	2	170	226	11	183	97	132	113	22
154	19	2	201	116	223	19	111	255	21	23
91	100	4	174	164	11	183	97	66	77	23
91	19	21	98	226	11	19	16	255	113	23
91	178	79	201	164	11	183	111	132	85	23
65	100	79	170	63	208	19	182	66	85	22
92	100	2	170	164	208	196	243	146	21	22
74	19	79	98	145	134	196	97	33	77	22
91	77	2	137	63	11	196	243	33	113	23
154	19	2	170	164	11	63	182	146	77	22
65	60	4	174	164	208	183	243	146	113	23
121	144	53	128	145	149	195	182	160	77	22
252	16	38	46	196	149	23	126	161	113	23
252	60	38	128	23	149	18	182	250	21	22
252	183	177	46	128	240	9	182	160	77	23
106	16	2	105	196	240	18	126	66	113	23
154	60	177	120	145	11	195	182	250	117	22
121	16	2	120	145	149	195	32	250	21	23
154	16	53	179	128	135	60	126	66	21	22
121	36	12	128	250	240	9	126	66	117	23
106	16	177	120	128	240	23	182	146	77	23
154	16	177	120	145	149	23	243	146	113	22
225	144	12	46	23	11	18	126	146	21	22
225	183	53	128	196	135	60	126	146	113	22
154	144	38	128	128	149	23	182	66	117	23
121	60	177	46	250	9	60	126	161	9	22
106	144	2	105	23	149	195	182	250	113	22
154	60	12	120	23	240	195	16	250	21	23
121	16	12	179	196	240	195	32	250	9	22
106	60	177	46	23	149	9	126	161	117	23
121	183	12	179	128	135	60	243	66	113	23
85	178	177	153	212	11	65	115	161	17	23
33	45	177	43	212	11	195	16	161	151	23
238	8	103	122	212	152	60	34	246	151	23
75	64	38	137	212	11	195	34	132	113	23
154	178	103	153	95	11	60	182	161	151	22
238	36	177	43	128	239	31	115	146	2	23
33	45	177	122	73	11	195	16	132	151	22
85	36	2	153	234	11	65	34	132	17	22
154	178	38	122	234	239	195	63	132	113	22
85	36	177	122	234	11	183	16	246	77	22
85	8	21	137	128	11	60	182	66	17	22
75	45	21	153	95	152	183	115	132	2	23
75	178	38	43	212	152	183	182	246	113	23
33	64	2	122	128	11	31	115	66	113	22
238	36	38	137	234	183	31	115	146	2	23
33	178	177	122	128	152	183	115	161	2	22
33	45	38	153	234	11	65	34	132	151	22
75	8	38	1	212	152	65	115	132	151	23
85	45	177	1	73	11	31	182	161	113	23
238	45	2	1	212	239	31	34	161	77	23
121	128	177	190	42	143	42	230	180	209	23
225	128	7	122	164	135	65	242	161	113	23
154	53	223	73	42	208	183	242	146	37	23
154	185	7	154	42	8	42	97	66	113	23
154	128	223	154	42	3	183	242	146	77	23
225	185	177	190	164	3	183	97	250	77	22
225	20	7	217	164	8	183	230	161	209	23
154	53	2	217	154	208	183	56	180	77	22
106	185	177	217	164	8	42	97	180	209	22
154	185	177	122	42	208	65	63	180	209	22
76	20	223	73	154	208	7	56	161	130	22
121	173	223	122	194	208	7	97	180	77	23
121	53	223	190	154	3	7	63	250	130	23
106	53	223	217	248	3	65	63	146	77	22
121	128	2	190	42	8	195	97	146	37	23
154	128	177	190	42	8	195	56	66	113	22
121	185	7	122	154	8	183	63	146	37	23
121	128	7	122	154	135	183	63	180	130	23
154	53	21	154	194	3	183	56	161	113	23
225	20	21	73	42	143	7	242	250	77	22
91	191	113	170	6	143	207	229	132	85	23
92	191	30	8	64	214	19	63	161	85	23
92	191	30	139	64	11	60	164	209	85	23
92	16	113	170	1	11	207	113	132	77	22
154	16	38	8	1	11	207	229	161	89	23
97	60	38	170	6	11	207	16	161	85	22
154	16	2	144	6	135	207	16	250	89	23
91	191	71	170	6	11	19	113	3	2	22
92	178	113	170	6	11	19	16	250	89	22
91	60	71	139	1	11	19	229	209	21	23
97	60	30	144	64	135	66	63	132	2	23
92	191	113	170	145	143	66	113	132	89	22
126	60	38	8	6	11	183	63	132	85	23
92	191	30	122	145	135	183	164	3	85	23
92	60	71	144	6	11	183	229	161	2	23
126	191	30	139	145	135	19	113	161	77	23
154	16	2	8	64	11	183	229	3	77	23
92	60	30	139	1	135	183	164	132	77	23
92	36	38	139	6	214	207	164	250	2	23
154	178	2	170	6	214	19	63	209	77	23
197	60	69	122	211	142	196	97	143	70	22
85	61	45	170	16	142	49	166	250	21	23
85	48	18	137	67	2	38	46	143	85	23
139	178	45	137	250	208	183	243	152	70	23
197	60	137	168	67	2	101	46	152	113	22
121	6	69	170	16	174	183	243	66	77	22
106	6	45	122	211	2	49	243	66	85	23
106	60	69	170	211	2	49	97	250	77	23
106	48	69	168	16	174	49	166	143	77	23
121	60	45	168	67	208	183	166	152	85	22
85	61	69	250	211	208	101	86	250	113	22
106	48	45	170	250	142	101	46	152	70	22
197	60	137	170	67	2	49	166	152	70	22
139	61	18	137	16	174	101	243	66	113	22
121	178	18	168	159	208	101	46	225	85	23
106	178	45	122	67	208	196	46	143	85	22
139	48	69	170	67	208	101	86	66	113	23
106	61	137	122	211	174	196	97	143	85	23
197	178	134	250	250	11	49	46	250	70	22
139	6	69	137	211	142	183	243	143	85	23
88	137	69	125	145	167	27	181	66	115	23
92	25	69	130	145	11	27	52	66	115	22
47	178	83	137	64	167	65	99	176	115	23
225	48	69	158	64	179	65	99	146	2	23
225	36	20	125	240	11	125	99	146	100	23
88	36	83	137	145	179	65	249	176	100	23
47	25	20	53	145	11	125	99	161	2	23
147	48	177	137	145	167	125	249	146	100	22
47	137	20	137	64	64	27	181	66	100	23
225	137	83	125	240	167	65	181	250	2	23
92	178	83	53	64	11	125	249	161	2	23
225	178	20	137	240	11	65	99	66	115	22
47	48	100	130	31	167	245	181	66	77	23
88	36	100	137	145	64	27	181	176	2	23
47	178	83	137	240	179	27	99	161	77	23
225	137	177	53	64	11	65	249	66	77	23
225	178	20	158	64	11	27	16	161	2	22
147	178	20	125	145	11	125	16	66	36	22
147	178	100	53	145	64	195	99	250	100	23
47	25	177	137	31	179	27	16	250	36	23
153	16	38	96	4	31	108	219	65	7	23
88	40	241	154	145	136	195	113	154	7	23
108	130	38	33	145	208	108	148	65	78	23
245	130	110	33	250	136	183	63	161	19	22
88	130	241	96	128	208	197	63	154	78	22
88	60	110	96	250	208	195	148	132	78	22
108	16	110	96	4	207	19	182	161	115	22
88	60	9	96	250	136	19	63	154	115	22
245	16	38	96	4	31	108	148	154	245	22
108	40	38	154	145	31	195	113	161	115	22
108	239	9	33	128	136	19	148	236	115	22
245	40	9	96	4	11	19	113	132	115	22
88	16	9	170	250	207	108	148	161	115	23
245	130	241	137	4	208	195	148	236	245	23
88	130	110	33	4	11	183	113	65	19	22
108	40	241	96	250	136	197	63	236	19	22
245	130	9	137	145	31	183	219	65	19	22
88	40	241	33	250	11	108	219	65	7	23
153	60	38	137	250	207	183	63	154	19	22
108	130	51	170	145	31	197	219	132	245	22
108	148	21	239	250	11	183	37	170	21	22
121	60	21	239	64	208	75	16	64	85	22
108	185	21	239	213	208	26	248	131	77	23
225	60	20	41	250	208	60	37	146	2	22
154	60	38	137	250	11	183	16	131	85	22
121	148	20	239	64	208	60	16	131	21	22
121	148	20	137	213	11	197	16	64	21	22
225	32	38	122	250	11	75	63	64	21	22
225	60	119	137	213	11	60	63	146	17	22
225	32	21	239	213	11	75	182	132	85	22
92	32	119	41	64	11	75	248	146	85	23
108	32	119	134	64	208	183	16	132	17	22
225	37	119	137	64	11	183	182	131	2	22
108	60	20	134	250	143	183	63	64	17	22
108	32	20	122	250	11	183	16	170	85	22
154	148	38	122	64	11	197	37	131	17	22
225	185	119	137	30	135	60	182	170	17	22
225	148	177	122	213	11	197	37	146	85	22
154	148	177	41	250	11	26	182	131	2	22
92	32	119	239	30	11	60	63	132	77	23
130	178	180	136	64	195	60	127	20	85	22
121	36	79	137	250	11	65	127	250	10	22
106	36	38	136	30	11	65	189	144	85	22
92	16	21	136	250	208	65	97	179	10	22
225	173	38	49	30	11	81	127	250	15	22
121	36	180	108	217	11	174	127	144	85	22
121	36	79	137	153	208	60	21	250	15	22
92	36	38	136	64	11	60	243	194	85	22
225	173	180	108	30	11	174	243	144	10	23
225	36	79	137	250	11	174	189	250	15	23
121	178	180	136	153	208	65	97	179	85	22
92	178	180	108	30	11	60	21	20	21	22
106	53	79	136	217	205	174	97	20	21	23
92	16	21	137	153	11	195	243	20	85	22
92	173	21	144	217	11	195	243	144	21	22
106	36	21	137	250	11	174	21	250	85	23
121	16	180	144	217	11	174	21	194	107	23
92	53	21	144	217	195	60	127	179	107	22
92	53	38	137	217	208	195	189	250	107	23
130	173	2	136	30	205	81	189	20	107	22
10	243	133	11	128	42	60	83	50	51	23
154	167	39	137	250	202	195	19	50	5	22
10	243	149	235	128	202	183	56	184	113	22
87	167	149	154	250	202	65	56	50	5	22
121	36	133	137	128	27	65	150	50	51	22
87	243	149	11	128	147	195	34	50	113	22
10	8	109	11	250	202	83	56	161	5	24
87	167	2	154	250	135	195	56	184	5	22
154	243	109	122	63	27	195	150	50	73	22
154	36	109	154	64	202	183	34	50	73	22
121	8	2	137	128	147	65	19	66	113	23
121	167	133	235	64	202	65	34	66	73	22
10	36	39	137	64	147	65	83	184	2	22
225	243	109	137	179	202	65	34	132	2	23
154	243	149	235	179	135	83	150	50	113	22
225	36	39	154	63	135	60	34	161	5	22
225	8	133	137	63	147	195	56	161	5	23
10	8	109	137	63	135	60	34	132	51	22
10	36	2	137	64	27	195	150	66	73	22
154	8	109	11	63	147	65	83	132	2	22
245	179	132	122	64	42	183	48	132	217	22
49	8	133	235	134	25	183	48	3	8	23
87	39	162	173	250	25	252	34	3	8	23
245	36	141	235	250	202	183	34	146	35	23
146	8	141	11	64	25	95	148	161	217	23
146	39	162	11	63	202	183	148	184	35	22
49	36	162	235	63	163	95	34	132	53	23
245	8	141	11	64	25	195	48	146	53	23
170	36	133	173	179	25	195	148	146	35	22
146	8	141	235	64	25	65	34	3	35	22
87	179	132	122	63	163	252	34	184	8	22
87	8	46	122	250	25	252	34	146	5	23
245	39	141	122	63	25	95	19	184	53	22
49	8	162	235	63	163	95	34	161	35	22
146	36	162	11	134	42	195	148	161	35	22
245	179	141	11	64	42	183	148	146	8	22
87	36	141	235	179	42	183	148	161	217	22
245	36	133	154	179	153	252	148	184	53	23
170	39	162	235	64	153	195	34	132	53	23
87	8	133	235	179	25	95	148	3	8	22
17	8	149	8	203	106	56	98	154	2	22
121	8	133	8	64	133	195	98	10	73	23
225	247	5	154	64	106	183	34	161	83	23
178	8	133	41	54	27	3	17	10	2	23
178	167	5	154	54	27	3	17	132	83	23
178	0	5	122	54	5	183	34	6	2	23
121	8	109	122	179	42	95	56	6	73	23
178	8	51	154	179	133	95	56	161	113	23
225	247	51	122	64	5	95	56	6	113	23
121	167	51	235	179	106	183	17	10	2	22
74	8	51	235	203	5	3	56	154	52	23
121	247	109	8	54	42	183	34	10	2	23
74	0	133	41	54	42	95	56	6	83	23
225	0	149	122	203	133	3	17	132	2	23
225	8	5	41	54	27	195	149	132	2	23
17	8	5	41	179	42	3	98	161	73	23
225	0	109	122	54	133	3	56	132	113	23
17	8	149	8	179	133	195	34	132	52	22
17	8	149	154	138	106	195	98	6	83	22
178	8	149	8	203	5	195	34	154	52	22
42	0	2	12	250	155	129	34	161	113	23
233	243	133	218	250	40	241	56	132	2	23
93	243	2	250	179	211	209	211	132	178	22
93	151	239	218	64	155	209	34	132	2	23
121	75	39	115	179	211	129	34	82	113	22
93	75	39	137	63	40	60	19	161	73	22
121	75	239	12	250	211	241	211	82	61	23
233	39	133	12	128	155	241	23	66	61	23
121	39	149	115	128	40	129	211	66	2	23
233	39	239	218	63	211	241	34	82	113	23
121	151	133	137	128	155	129	56	184	73	23
233	75	239	137	179	211	60	56	66	61	23
233	243	2	137	64	155	209	19	161	178	23
121	243	149	218	179	211	241	23	132	2	23
154	243	239	137	179	166	129	211	161	61	22
42	0	133	115	128	58	209	34	82	2	23
42	75	133	250	179	40	209	211	161	61	22
42	75	2	137	250	211	241	56	82	61	23
121	243	2	250	63	58	209	19	184	73	22
93	39	133	115	128	58	60	23	82	113	22
87	245	65	122	46	170	51	56	50	68	23
87	245	109	17	46	58	161	56	132	73	22
121	22	65	235	46	23	195	83	252	57	22
225	22	109	122	246	23	83	56	50	68	22
121	22	39	131	246	23	195	166	66	68	22
50	72	109	235	246	58	161	83	66	113	22
87	245	39	131	3	89	51	56	161	73	22
225	231	65	17	128	147	195	34	252	73	23
26	231	65	131	246	23	51	166	161	57	22
26	245	144	17	246	23	83	83	50	68	22
121	72	65	17	246	58	161	19	132	73	23
87	8	144	235	46	58	195	34	66	73	22
50	22	144	131	3	23	161	56	132	57	23
87	22	133	131	3	170	60	83	252	57	22
87	8	65	17	246	170	83	19	161	57	22
121	245	144	235	46	89	60	166	132	73	22
26	8	65	122	3	58	161	19	50	73	23
225	72	133	122	3	170	51	83	161	73	23
121	245	39	17	3	23	161	83	66	73	23
225	72	144	131	46	170	60	83	252	57	22
87	183	133	122	96	134	119	226	137	35	22
96	8	109	75	128	27	73	123	167	35	22
96	183	149	139	96	27	195	19	150	105	22
96	8	39	11	179	27	20	214	167	39	22
156	248	2	122	128	27	179	123	167	5	23
237	8	39	11	250	42	20	19	50	39	23
96	45	149	75	250	42	179	88	66	105	23
10	248	109	11	179	42	119	19	66	105	22
237	183	149	223	179	218	20	226	66	35	23
96	8	149	122	63	134	20	214	50	105	22
156	8	39	75	179	134	195	214	167	39	23
10	8	149	75	128	134	119	88	66	39	23
10	8	149	223	96	27	73	88	150	105	23
10	248	39	223	63	145	195	214	137	105	23
156	8	133	122	250	134	179	19	50	113	22
156	183	149	75	179	27	179	88	150	5	23
